date,cc,rate,trend_kind,y_trend,residual
2023-08-09,CNY,5.0665,quadratic,5.2496300804906255,-0.18313008049062596
2023-08-10,CNY,5.0751,quadratic,5.250214668468325,-0.1751146684683249
2023-08-11,CNY,5.0728,quadratic,5.2508000819039085,-0.17800008190390848
2023-08-12,CNY,5.0728,quadratic,5.251386320797376,-0.17858632079737635
2023-08-13,CNY,5.0728,quadratic,5.251973385148727,-0.17917338514872672
2023-08-14,CNY,5.0563,quadratic,5.252561274957961,-0.19626127495796108
2023-08-15,CNY,5.037,quadratic,5.253149990225079,-0.2161499902250794
2023-08-16,CNY,5.0187,quadratic,5.253739530950082,-0.23503953095008168
2023-08-17,CNY,5.0111,quadratic,5.254329897132967,-0.2432298971329674
2023-08-18,CNY,5.021,quadratic,5.254921088773736,-0.2339210887737364
2023-08-19,CNY,5.021,quadratic,5.255513105872389,-0.23451310587238883
2023-08-20,CNY,5.021,quadratic,5.256105948428925,-0.23510594842892552
2023-08-21,CNY,5.0178,quadratic,5.2566996164433455,-0.23889961644334523
2023-08-22,CNY,5.0203,quadratic,5.25729410991565,-0.23699410991565006
2023-08-23,CNY,5.0152,quadratic,5.2578894288458375,-0.24268942884583744
2023-08-24,CNY,5.0158,quadratic,5.258485573233909,-0.24268557323390905
2023-08-25,CNY,5.0233,quadratic,5.259082543079863,-0.23578254307986324
2023-08-26,CNY,5.0233,quadratic,5.259680338383702,-0.23638033838370198
2023-08-27,CNY,5.0233,quadratic,5.260278959145424,-0.2369789591454241
2023-08-28,CNY,5.0168,quadratic,5.26087840536503,-0.24407840536503045
2023-08-29,CNY,5.0139,quadratic,5.26147867704252,-0.24757867704252057
2023-08-30,CNY,5.0134,quadratic,5.262079774177893,-0.24867977417789344
2023-08-31,CNY,5.0168,quadratic,5.26268169677115,-0.2458816967711499
2023-09-01,CNY,5.0183,quadratic,5.263284444822291,-0.24498444482229065
2023-09-02,CNY,5.0183,quadratic,5.263888018331315,-0.24558801833131483
2023-09-03,CNY,5.0183,quadratic,5.264492417298223,-0.24619241729822328
2023-09-04,CNY,5.0401,quadratic,5.265097641723015,-0.22499764172301528
2023-09-05,CNY,5.0297,quadratic,5.26570369160569,-0.23600369160569024
2023-09-06,CNY,5.0067,quadratic,5.266310566946249,-0.2596105669462485
2023-09-07,CNY,5.007,quadratic,5.266918267744692,-0.25991826774469207
2023-09-08,CNY,4.9899,quadratic,5.267526794001018,-0.2776267940010184
2023-09-09,CNY,4.9899,quadratic,5.2681361457152285,-0.2782361457152289
2023-09-10,CNY,4.9899,quadratic,5.2687463228873215,-0.2788463228873219
2023-09-11,CNY,4.9824,quadratic,5.2693573255173,-0.28695732551729947
2023-09-12,CNY,5.0121,quadratic,5.26996915360516,-0.25786915360516005
2023-09-13,CNY,5.0152,quadratic,5.270581807150905,-0.2553818071509051
2023-09-14,CNY,5.0227,quadratic,5.2711952861545335,-0.2484952861545331
2023-09-15,CNY,5.0245,quadratic,5.271809590616045,-0.2473095906160454
2023-09-16,CNY,5.0245,quadratic,5.272424720535441,-0.24792472053544135
2023-09-17,CNY,5.0245,quadratic,5.27304067591272,-0.24854067591272067
2023-09-18,CNY,5.025,quadratic,5.273657456747884,-0.24865745674788364
2023-09-19,CNY,5.0122,quadratic,5.274275063040931,-0.262075063040931
2023-09-20,CNY,5.0154,quadratic,5.274893494791861,-0.2594934947918617
2023-09-21,CNY,5.0136,quadratic,5.275512752000675,-0.26191275200067476
2023-09-22,CNY,5.0056,quadratic,5.276132834667373,-0.27053283466737277
2023-09-23,CNY,5.0056,quadratic,5.276753742791954,-0.27115374279195414
2023-09-24,CNY,5.0056,quadratic,5.27737547637442,-0.2717754763744198
2023-09-25,CNY,5.0067,quadratic,5.277998035414768,-0.2712980354147678
